ID,total_price,tip
12291,26,.20
12292,21,.18
12293,36,.15
12294,21,.20
12295,39,.15
12296,48,.25
12297,34,.20
12298,56,.20
12299,29,.20
12300,30,.15
12301,18,.20
12302,58,.15
12303,32,.18
12304,41,.18
12305,26,.20
12306,66,.15
12307,42,.15
12308,48,.18
12309,45,.20
12310,18,.25
12311,34,.15
12312,54,.15
12313,21,.18
12314,25,.18
12315,24,.18
12316,21,.15
12317,54,.15
12318,26,.15
12319,32,.18
12320,24,.25
12321,38,.18
12322,58,.15
12323,26,.15
12324,24,.15
12325,18,.18
12326,30,.25
12327,17,.20
12328,33,.18
12329,45,.20
12330,34,.20
12331,42,.18
12332,30,.18
12333,9,.20
12334,38,.18
12335,20,.20
12336,25,.25
12337,47,.15
12338,17,.15
12339,42,.25
12340,50,.18
12341,24,.25
12342,56,.20
12343,38,.20
12344,33,.15
12345,52,.15
12346,18,.18
12347,33,.20
12348,21,.15
12349,33,.18
12350,27,.15
12351,32,.18
12352,22,.25
12353,26,.18
12354,48,.20
12355,14,.25
12356,33,.25
12357,40,.15
12358,33,.18
12359,68,.18
12360,37,.20
12361,30,.20
12362,64,.15
12363,36,.15
12364,18,.20
12365,52,.20
12366,60,.25
12367,36,.15
12368,35,.25
12369,57,.20
12370,41,.18
12371,39,.18
12372,44,.25
12373,48,.20
12374,34,.15
12375,56,.15
12376,18,.25
12377,30,.18
12378,30,.25
12379,44,.25
12380,18,.25
12381,10,.25
12382,29,.20
12383,32,.25
12384,30,.18
12385,56,.25
12386,39,.20
12387,24,.18
12388,31,.15
12389,20,.25
12390,13,.15
12391,9,.18
12392,45,.15
12393,28,.18
12394,21,.15
12395,16,.18
12396,31,.18
12397,32,.25
12398,9,.25
12399,26,.15
12400,24,.25
12401,42,.18
12402,18,.25
12403,51,.18
12404,36,.20
12405,36,.15
12406,30,.15
12407,33,.15
12408,17,.20
12409,33,.25
12410,18,.20
12411,38,.18
12412,33,.18
12413,41,.18
12414,44,.15
12415,18,.15
12416,30,.18
12417,29,.18
12418,41,.25
12419,24,.15
12420,48,.18
12421,23,.18
12422,30,.15
12423,41,.18
12424,27,.25
12425,31,.15
12426,27,.25
12427,40,.20
12428,24,.18
12429,44,.15
12430,50,.15
12431,12,.20
12432,32,.18
12433,30,.18
12434,30,.18
12435,29,.25
12436,30,.15
12437,48,.15
12438,15,.18
12439,44,.20
12440,29,.15
12441,15,.20
12442,24,.20
12443,9,.25
12444,9,.18
12445,42,.25
12446,24,.20
12447,34,.20
12448,50,.15
12449,22,.18
12450,42,.18
12451,24,.15
12452,29,.18
12453,40,.18
12454,27,.15
12455,39,.25
12456,27,.15
12457,22,.20
12458,39,.18
12459,28,.18
12460,18,.25
12461,21,.25
12462,39,.25
12463,9,.18
12464,12,.25
12465,24,.20
12466,56,.15
12467,40,.15
12468,42,.25
12469,34,.25
12470,15,.25
12471,48,.20
12472,22,.25
12473,10,.15
12474,48,.15
12475,36,.25
12476,49,.20
12477,33,.15
12478,18,.25
12479,24,.25
12480,44,.25
12481,37,.15
12482,62,.18
12483,42,.25
12484,48,.20
12485,39,.25
12486,27,.25
12487,48,.15
12488,16,.25
12489,42,.18
12490,18,.20
12491,30,.15
12492,21,.18
12493,18,.20
12494,15,.18
12495,48,.18
12496,33,.25
12497,30,.15
12498,52,.18
12499,56,.18
12500,40,.25
12501,18,.25
12502,24,.18
12503,26,.20
12504,41,.18
12505,52,.18
12506,44,.18
12507,24,.15
12508,18,.25
12509,54,.18
12510,27,.20
12511,28,.25
12512,32,.20
12513,22,.15
12514,32,.15
12515,29,.15
12516,24,.18
12517,22,.15
12518,18,.25
12519,12,.18
12520,24,.15
12521,56,.15
12522,21,.25
12523,28,.18
12524,32,.15
12525,33,.15
12526,30,.15
12527,60,.15
12528,58,.25
12529,18,.20
12530,41,.15
12531,15,.15
12532,36,.25
12533,22,.20
12534,15,.15
12535,31,.20
12536,39,.18
12537,27,.25
12538,21,.15
12539,41,.20
12540,21,.25
12541,34,.20
12542,10,.20
12543,33,.18
12544,60,.18
12545,46,.15
12546,21,.25
12547,15,.20
12548,36,.25
12549,23,.20
12550,33,.20
12551,35,.18
12552,30,.20
12553,21,.20
12554,27,.25
12555,24,.25
12556,34,.15
12557,27,.25
12558,58,.20
12559,9,.15
12560,61,.15
12561,24,.15
12562,18,.20
12563,19,.25
12564,21,.25
12565,34,.20
12566,52,.20
12567,57,.18
12568,41,.25
12569,21,.15
12570,27,.18
12571,36,.25
12572,50,.20
12573,24,.25
12574,48,.15
12575,42,.25
12576,13,.25
12577,24,.18
12578,18,.25
12579,22,.25
12580,27,.18
12581,15,.18
12582,50,.25
12583,24,.20
12584,54,.15
12585,54,.25
12586,21,.18
12587,32,.20
12588,16,.25
12589,15,.20
12590,30,.20
12591,21,.15
12592,30,.20
12593,24,.20
12594,11,.18
12595,18,.25
12596,33,.20
12597,45,.25
12598,33,.15
12599,27,.20
12600,33,.25
12601,27,.15
12602,52,.15
12603,42,.15
12604,29,.25
12605,35,.18
12606,37,.25
12607,58,.25
12608,18,.15
12609,29,.25
12610,30,.18
12611,33,.15
12612,44,.15
12613,18,.18
12614,33,.18
12615,32,.15
12616,18,.20
12617,15,.25
12618,22,.18
12619,30,.15
12620,9,.18
12621,44,.18
12622,36,.20
12623,28,.25
12624,29,.20
12625,44,.25
12626,18,.25
12627,36,.20
12628,33,.18
12629,40,.15
12630,23,.15
12631,45,.25
12632,38,.20
12633,15,.25
12634,28,.18
12635,30,.18
12636,48,.15
12637,19,.15
12638,17,.25
12639,32,.25
12640,29,.15
12641,24,.25
12642,34,.15
12643,24,.25
12644,33,.15
12645,26,.18
12646,25,.20
12647,12,.20
12648,53,.25
12649,42,.25
12650,23,.25
12651,40,.25
12652,24,.25
12653,12,.25
12654,18,.18
12655,24,.15
12656,24,.25
12657,52,.25
12658,19,.20
12659,40,.15
12660,30,.20
12661,67,.25
12662,44,.25
12663,33,.20
12664,38,.25
12665,51,.20
12666,27,.18
12667,30,.15
12668,15,.20
12669,60,.25
12670,15,.25
12671,25,.20
12672,24,.25
12673,24,.25
12674,46,.15
12675,24,.18
12676,46,.15
12677,36,.15
12678,22,.18
12679,27,.15
12680,42,.18
12681,18,.20
12682,54,.18
12683,30,.20
12684,44,.20
12685,17,.20
12686,33,.18
12687,42,.15
12688,15,.25
12689,38,.18
12690,50,.15
12691,16,.20
12692,39,.15
12693,18,.15
12694,17,.20
12695,21,.25
12696,32,.15
12697,22,.20
12698,38,.25
12699,9,.20
12700,46,.20
12701,24,.18
12702,40,.20
12703,73,.25
12704,21,.20
12705,59,.25
12706,46,.15
12707,30,.15
12708,38,.25
12709,45,.18
12710,36,.25
12711,12,.25
12712,41,.20
12713,15,.15
12714,17,.25
12715,18,.25
12716,11,.15
12717,30,.18
12718,60,.18
12719,30,.25
12720,44,.15
12721,24,.25
12722,66,.25
12723,41,.25
12724,31,.20
12725,27,.25
12726,33,.20
12727,30,.20
12728,38,.15
12729,31,.20
12730,24,.25
12731,43,.20
12732,27,.25
12733,36,.15
12734,44,.18
12735,24,.20
12736,33,.25
12737,27,.25
12738,15,.18
12739,50,.20
12740,18,.18
12741,38,.15
12742,28,.18
12743,30,.25
12744,33,.18
12745,18,.20
12746,18,.25
12747,40,.25
12748,45,.18
12749,12,.18
12750,42,.25
12751,37,.25
12752,36,.20
12753,54,.15
12754,28,.15
12755,33,.20
12756,24,.25
12757,18,.18
12758,50,.18
12759,17,.18
12760,41,.15
12761,21,.15
12762,71,.18
12763,33,.18
12764,33,.18
12765,38,.20
12766,16,.20
12767,16,.25
12768,23,.20
12769,15,.15
12770,30,.15
12771,33,.20
12772,44,.15
12773,42,.25
12774,9,.15
12775,19,.18
12776,33,.25
12777,48,.25
12778,41,.18
12779,54,.25
12780,40,.20
12781,20,.15
12782,17,.18
12783,52,.20
12784,21,.18
12785,9,.18
12786,27,.20
12787,9,.20
12788,15,.20
12789,17,.18
12790,18,.20
12791,24,.15
12792,40,.20
12793,13,.18
12794,48,.25
12795,22,.15
12796,26,.25
12797,26,.15
12798,48,.25
12799,54,.15
12800,21,.25
12801,32,.25
12802,68,.18
12803,29,.18
12804,19,.18
12805,27,.25
12806,36,.15
12807,22,.20
12808,26,.18
12809,14,.18
12810,38,.15
12811,21,.20
12812,29,.25
12813,18,.25
12814,18,.20
12815,27,.25
12816,62,.25
12817,38,.25
12818,55,.20
12819,24,.18
12820,18,.25
12821,78,.20
12822,44,.25
12823,22,.20
12824,33,.25
12825,49,.15
12826,15,.15
12827,24,.25
12828,45,.20
12829,22,.20
12830,45,.15
12831,18,.18
12832,35,.20
12833,39,.18
12834,16,.25
12835,18,.18
12836,18,.20
12837,15,.25
12838,21,.18
12839,32,.20
12840,36,.20
12841,33,.20
12842,28,.18
12843,45,.18
12844,45,.18
12845,36,.15
12846,26,.18
12847,21,.25
12848,51,.20
12849,42,.18
12850,18,.25
12851,12,.18
12852,37,.15
12853,42,.25
12854,44,.20
12855,9,.18
12856,9,.15
12857,46,.18
12858,18,.25
12859,42,.15
12860,41,.25
12861,39,.18
12862,19,.15
12863,35,.20
12864,37,.15
12865,12,.20
12866,42,.15
12867,24,.20
12868,48,.15
12869,32,.18
12870,48,.25
12871,27,.25
12872,40,.25
12873,28,.15
12874,27,.15
12875,31,.18
12876,15,.20
12877,40,.25
12878,24,.25
12879,16,.18
12880,43,.25
12881,24,.25
12882,32,.18
12883,33,.25
12884,45,.25
12885,33,.15
12886,11,.15
12887,58,.15
12888,26,.18
12889,15,.15
12890,24,.18
12891,31,.20
12892,15,.25
12893,26,.18
12894,33,.15
12895,44,.25
12896,15,.20
12897,24,.18
12898,23,.25
12899,31,.25
12900,34,.25
12901,26,.18
12902,18,.18
12903,39,.25
12904,18,.18
12905,24,.20
12906,42,.18
12907,21,.18
12908,21,.18
12909,18,.15
12910,15,.25
12911,36,.15
12912,30,.18
12913,44,.18
12914,15,.20
12915,42,.25
12916,32,.25
12917,30,.20
12918,49,.15
12919,15,.25
12920,27,.25
12921,48,.20
12922,42,.25
12923,56,.20
12924,17,.20
12925,35,.15
12926,19,.20
12927,15,.20
12928,60,.18
12929,31,.25
12930,21,.20
12931,8,.25
12932,51,.25
12933,26,.20
12934,24,.20
12935,39,.15
12936,44,.15
12937,30,.20
12938,42,.20
12939,34,.20
12940,21,.20
12941,53,.25
12942,40,.25
12943,22,.20
12944,21,.15
12945,27,.18
12946,30,.20
12947,24,.15
12948,57,.25
12949,33,.20
12950,42,.15
12951,44,.25
12952,33,.15
12953,15,.25
12954,18,.25
12955,24,.20
12956,39,.15
12957,18,.20
12958,18,.20
12959,30,.20
12960,53,.25
12961,37,.25
12962,36,.15
12963,23,.15
12964,36,.20
12965,9,.25
12966,48,.20
12967,33,.15
12968,12,.25
12969,45,.20
12970,32,.18
12971,15,.15
12972,18,.25
12973,49,.15
12974,18,.18
12975,15,.20
12976,38,.25
12977,30,.18
12978,49,.15
12979,50,.15
12980,41,.15
12981,38,.20
12982,34,.18
12983,42,.18
12984,18,.25
12985,48,.18
12986,24,.18
12987,22,.15
12988,21,.25
12989,30,.18
12990,44,.25
12991,28,.18
12992,33,.15
12993,19,.25
12994,24,.25
12995,18,.15
12996,32,.18
12997,26,.25
12998,9,.25
12999,15,.18
13000,26,.15
13001,33,.25
13002,27,.15
13003,36,.15
13004,15,.25
13005,48,.18
13006,18,.18
13007,28,.15
13008,41,.20
13009,33,.25
13010,9,.25
13011,19,.15
13012,18,.15
13013,26,.15
13014,30,.15
13015,18,.15
13016,21,.15
13017,25,.15
13018,26,.18
13019,42,.18
13020,22,.20
13021,36,.25
13022,51,.25
13023,26,.25
13024,33,.25
13025,40,.15
13026,33,.20
13027,35,.18
13028,42,.18
13029,43,.18
13030,30,.25
13031,56,.25
13032,50,.15
13033,24,.18
13034,12,.15
13035,18,.20
13036,24,.18
13037,36,.25
13038,56,.20
13039,44,.25
13040,18,.18
13041,66,.18
13042,11,.25
13043,44,.18
13044,42,.15
13045,49,.25
13046,40,.15
13047,18,.20
13048,42,.18
13049,30,.25
13050,24,.18
13051,18,.15
13052,53,.25
13053,18,.18
13054,38,.25
13055,30,.18
13056,35,.25
13057,48,.25
13058,32,.25
13059,45,.18
13060,21,.18
13061,18,.15
13062,15,.20
13063,36,.25
13064,33,.20
13065,46,.20
13066,27,.25
13067,27,.18
13068,35,.15
13069,26,.25
13070,24,.25
13071,38,.18
13072,24,.25
13073,18,.20
13074,31,.18
13075,48,.18
13076,30,.25
13077,42,.18
13078,34,.25
13079,27,.25
13080,28,.20
13081,46,.20
13082,6,.20
13083,38,.25
13084,62,.15
13085,38,.15
13086,41,.15
13087,34,.15
13088,37,.15
13089,45,.15
13090,11,.18
13091,10,.15
13092,19,.18
13093,51,.25
13094,24,.15
13095,29,.25
13096,48,.15
13097,41,.25
13098,26,.15
13099,26,.20
13100,18,.15
13101,39,.25
13102,49,.18
13103,38,.18
13104,34,.15
13105,11,.25
13106,57,.20
13107,21,.20
13108,30,.25
13109,30,.20
13110,15,.15
13111,29,.25
13112,24,.15
13113,22,.18
13114,32,.15
13115,24,.20
13116,15,.15
13117,27,.25
13118,15,.20
13119,47,.20
13120,27,.20
13121,45,.20
13122,23,.18
13123,21,.15
13124,40,.20
13125,36,.25
13126,50,.20
13127,27,.15
13128,38,.20
13129,50,.20
13130,27,.18
13131,44,.15
13132,29,.18
13133,36,.18
13134,70,.15
13135,26,.15
13136,46,.15
13137,62,.15
13138,26,.25
13139,18,.15
13140,24,.25
13141,41,.18
13142,12,.18
13143,39,.18
13144,21,.18
13145,30,.25
13146,24,.25
13147,18,.15
13148,31,.25
13149,33,.15
13150,30,.25
13151,17,.20
13152,30,.15
13153,18,.15
13154,27,.20
13155,27,.25
13156,21,.20
13157,35,.18
13158,20,.18
13159,30,.20
13160,18,.18
13161,40,.18
13162,52,.18
13163,50,.20
13164,45,.20
13165,31,.18
13166,39,.15
13167,23,.15
13168,18,.18
13169,33,.18
13170,45,.18
13171,24,.25
13172,24,.20
13173,18,.15
13174,36,.20
13175,30,.15
13176,58,.25
13177,16,.20
13178,74,.20
13179,27,.25
13180,36,.25
13181,32,.15
13182,24,.18
13183,50,.25
13184,68,.20
13185,12,.18
13186,59,.15
13187,12,.20
13188,26,.25
13189,33,.18
13190,24,.20
13191,24,.15
13192,33,.20
13193,15,.20
13194,21,.20
13195,33,.18
13196,18,.18
13197,53,.18
13198,15,.18
13199,42,.15
13200,42,.18
13201,40,.18
13202,44,.20
13203,21,.25
13204,16,.15
13205,11,.18
13206,39,.25
13207,49,.25
13208,24,.20
13209,42,.15
13210,39,.20
13211,29,.25
13212,42,.15
13213,30,.25
13214,23,.15
13215,20,.18
13216,48,.18
13217,30,.15
13218,21,.20
13219,17,.15
13220,40,.25
13221,37,.20
13222,21,.20
13223,20,.18
13224,39,.25
13225,27,.18
13226,33,.25
13227,25,.20
13228,24,.15
13229,44,.15
13230,50,.18
13231,15,.15
13232,46,.18
13233,36,.15
13234,59,.25
13235,18,.15
13236,28,.15
13237,53,.20
13238,50,.15
13239,30,.18
13240,36,.20
13241,18,.20
13242,34,.25
13243,46,.15
13244,18,.18
13245,22,.25
13246,70,.20
13247,18,.25
13248,26,.15
13249,45,.15
13250,23,.25
13251,28,.25
13252,18,.25
13253,12,.15
13254,32,.18
13255,48,.15
13256,16,.15
13257,18,.20
13258,39,.20
13259,21,.18
13260,36,.25
13261,38,.18
13262,28,.15
13263,33,.15
13264,30,.20
13265,42,.15
13266,11,.20
13267,38,.25
13268,27,.20
13269,42,.20
13270,21,.15
13271,15,.15
13272,36,.25
13273,24,.18
13274,18,.20
13275,18,.25
13276,19,.15
13277,24,.15
13278,21,.18
13279,22,.15
13280,28,.25
13281,18,.25
13282,33,.20
13283,50,.15
13284,42,.20
13285,18,.20
13286,46,.25
13287,42,.15
13288,16,.20
13289,27,.25
13290,54,.20
13291,8,.18
13292,34,.25
13293,12,.18
13294,30,.20
13295,24,.15
13296,33,.25
13297,21,.15
13298,27,.20
13299,30,.15
13300,22,.15
13301,24,.15
13302,18,.15
13303,24,.20
13304,21,.20
13305,19,.25
13306,27,.20
13307,28,.25
13308,56,.20
13309,31,.15
13310,38,.18
13311,15,.25
13312,39,.20
13313,37,.18
13314,28,.18
13315,24,.25
13316,38,.15
13317,21,.18
13318,37,.18
13319,9,.15
13320,45,.15
13321,62,.25
13322,37,.18
13323,45,.15
13324,24,.18
13325,21,.18
13326,33,.18
13327,33,.18
13328,50,.15
13329,12,.25
13330,18,.25
13331,40,.15
13332,12,.20
13333,36,.18
13334,32,.15
13335,44,.15
13336,32,.25
13337,38,.18
13338,36,.15
13339,30,.25
13340,54,.25
13341,21,.18
13342,18,.25
13343,32,.15
13344,36,.25
13345,30,.20
13346,37,.20
13347,25,.25
13348,32,.20
13349,9,.25
13350,31,.15
13351,32,.15
13352,39,.15
13353,39,.25
13354,15,.15
13355,15,.20
13356,62,.25
13357,24,.18
13358,41,.18
13359,30,.20
13360,28,.18
13361,30,.20
13362,18,.20
13363,62,.25
13364,33,.18
13365,30,.15
13366,18,.25
13367,39,.18
13368,33,.18
13369,32,.15
13370,12,.18
13371,18,.20
13372,30,.15
13373,20,.15
13374,35,.25
13375,27,.18
13376,24,.25
13377,41,.18
13378,15,.18
13379,27,.25
13380,27,.25
13381,32,.15
13382,51,.18
13383,45,.20
13384,15,.15
13385,40,.20
13386,17,.18
13387,22,.18
13388,18,.15
13389,11,.18
13390,18,.15
13391,17,.20
13392,15,.18
13393,45,.25
13394,50,.20
13395,21,.20
13396,28,.25
13397,53,.18
13398,33,.18
13399,15,.20
13400,51,.25
13401,44,.25
13402,51,.20
13403,33,.25
13404,22,.20
13405,15,.20
13406,54,.20
13407,14,.20
13408,26,.25
13409,45,.15
13410,35,.18
13411,30,.15
13412,12,.25
13413,35,.20
13414,30,.20
13415,50,.15
13416,36,.15
13417,12,.20
13418,29,.20
13419,30,.15
13420,34,.15
13421,29,.25
13422,16,.18
13423,12,.15
13424,42,.20
13425,56,.20
13426,43,.18
13427,18,.20
13428,41,.18
13429,32,.25
13430,27,.25
13431,24,.15
13432,30,.20
13433,47,.25
13434,36,.20
13435,28,.18
13436,52,.15
13437,31,.20
13438,12,.18
13439,54,.25
13440,22,.20
13441,38,.18
13442,32,.18
13443,34,.20
13444,40,.20
13445,62,.18
13446,27,.15
13447,43,.25
13448,18,.15
13449,46,.25
13450,48,.25
13451,32,.18
13452,50,.15
13453,15,.18
13454,48,.15
13455,50,.25
13456,47,.15
13457,39,.15
13458,36,.20
13459,41,.20
13460,39,.15
13461,50,.20
13462,27,.18
13463,24,.18
13464,12,.25
13465,45,.25
13466,24,.18
13467,48,.25
13468,30,.18
13469,16,.15
13470,27,.20
13471,30,.25
13472,24,.18
13473,18,.18
13474,36,.18
13475,30,.25
13476,30,.20
13477,32,.15
13478,23,.18
13479,64,.15
13480,44,.25
13481,39,.20
13482,50,.20
13483,33,.20
13484,18,.15
13485,43,.25
13486,17,.18
13487,18,.25
13488,57,.20
13489,12,.25
13490,43,.20
13491,48,.18
13492,57,.18
13493,33,.18
13494,16,.15
13495,31,.25
13496,47,.25
13497,36,.25
13498,33,.18
13499,11,.18
13500,19,.25
13501,44,.18
13502,47,.18
13503,15,.25
13504,31,.15
13505,23,.20
13506,35,.15
13507,12,.15
13508,18,.15
13509,28,.18
13510,39,.20
13511,34,.18
13512,26,.25
13513,40,.20
13514,23,.20
13515,45,.25
13516,44,.25
13517,24,.25
13518,18,.18
13519,21,.18
13520,23,.15
13521,30,.15
13522,35,.18
13523,21,.15
13524,36,.25
13525,20,.20
13526,65,.18
13527,30,.20
13528,24,.20
13529,43,.15
13530,21,.25
13531,35,.15
13532,36,.25
13533,60,.25
13534,24,.25
13535,12,.20
13536,48,.25
13537,18,.18
13538,18,.18
13539,24,.25
13540,12,.20
13541,34,.15
13542,21,.20
13543,25,.18
13544,36,.25
13545,30,.20
13546,27,.18
13547,6,.25
13548,15,.20
13549,36,.25
13550,18,.18
13551,25,.15
13552,26,.20
13553,51,.15
13554,36,.15
13555,32,.18
13556,21,.18
13557,22,.18
13558,18,.25
13559,44,.15
13560,54,.15
13561,46,.15
13562,20,.15
13563,42,.18
13564,9,.20
13565,42,.18
13566,29,.15
13567,42,.18
13568,33,.25
13569,56,.20
13570,33,.20
13571,36,.18
13572,32,.20
13573,27,.18
13574,33,.20
13575,24,.15
13576,51,.20
13577,34,.15
13578,30,.18
13579,15,.20
13580,16,.20
13581,30,.25
13582,24,.18
13583,49,.20
13584,15,.15
13585,37,.18
13586,21,.25
13587,38,.25
13588,15,.18
13589,43,.20
13590,18,.18
13591,23,.25
13592,15,.20
13593,34,.25
13594,44,.18
13595,27,.25
13596,36,.25
13597,42,.25
13598,24,.25
13599,30,.15
13600,12,.15
13601,42,.20
13602,39,.18
13603,22,.20
13604,18,.18
13605,15,.20
13606,43,.25
13607,30,.15
13608,18,.18
13609,30,.20
13610,6,.20
13611,24,.25
13612,35,.25
13613,24,.25
13614,57,.20
13615,33,.18
13616,31,.20
13617,33,.18
13618,18,.18
13619,62,.18
13620,37,.20
13621,24,.20
13622,36,.15
13623,32,.15
13624,21,.25
13625,17,.18
13626,43,.15
13627,51,.15
13628,54,.25
13629,18,.25
13630,25,.18
13631,50,.18
13632,24,.25
13633,22,.18
13634,24,.20
13635,11,.25
13636,48,.25
13637,68,.20
13638,30,.15
13639,24,.15
13640,24,.18
13641,12,.18
13642,55,.20
13643,15,.15
13644,38,.20
13645,39,.25
13646,12,.25
13647,39,.15
13648,48,.15
13649,24,.20
13650,28,.18
13651,29,.18
13652,21,.25
13653,18,.18
13654,56,.25
13655,24,.20
13656,45,.18
13657,35,.18
13658,16,.25
13659,30,.25
13660,33,.20
13661,24,.20
13662,35,.15
13663,39,.20
13664,33,.20
13665,18,.18
13666,33,.25
13667,37,.15
13668,15,.18
13669,52,.25
13670,30,.15
13671,18,.20
13672,16,.18
13673,47,.25
13674,47,.15
13675,42,.20
13676,24,.18
13677,15,.15
13678,38,.25
13679,30,.18
13680,30,.25
13681,17,.15
13682,51,.18
13683,42,.18
13684,18,.25
13685,18,.18
13686,9,.25
13687,15,.15
13688,40,.18
13689,61,.20
13690,35,.20
13691,25,.20
13692,30,.20
13693,21,.18
13694,42,.18
13695,33,.20
13696,21,.15
13697,50,.20
13698,44,.20
13699,45,.25
13700,28,.25
13701,30,.25
13702,51,.20
13703,35,.25
13704,33,.15
13705,34,.18
13706,18,.15
13707,42,.25
13708,12,.25
13709,36,.20
13710,40,.25
13711,12,.18
13712,15,.25
13713,36,.25
13714,39,.15
13715,8,.15
13716,24,.15
13717,39,.25
13718,18,.20
13719,45,.25
13720,36,.15
13721,35,.25
13722,23,.15
13723,18,.20
13724,29,.25
13725,24,.15
13726,36,.15
13727,33,.15
13728,66,.20
13729,41,.20
13730,35,.20
13731,62,.15
13732,26,.18
13733,24,.15
13734,29,.18
13735,24,.18
13736,26,.25
13737,21,.18
13738,52,.20
13739,39,.15
13740,29,.25
13741,36,.18
13742,15,.20
13743,59,.15
13744,22,.15
13745,38,.18
13746,9,.18
13747,33,.20
13748,30,.15
13749,39,.15
13750,32,.18
13751,21,.20
13752,28,.15
13753,18,.18
13754,45,.25
13755,48,.20
13756,36,.18
13757,48,.25
13758,45,.20
13759,27,.18
13760,24,.25
13761,27,.20
