bill_ID,bar,time,day
12300,Boar's Head Tavern,02:51,Saturday
12301,Lighthouse Bar and Grill,18:51,Tuesday
12302,Friends Bar,23:03,Thursday
12303,Levy's,10:09,Saturday
12304,Tin 'n' Lint,18:06,Tuesday
12305,Rickhouse,15:26,Tuesday
12306,Korova Milk Bar,23:10,Sunday
12307,Steve Vo's,12:19,Saturday
12308,Lil Phil's Grill,16:40,Thursday
12309,Bender's,10:31,Sunday
12310,Craft Pride,16:21,Friday
12311,Paddy's Pub,20:43,Saturday
12312,Cajun Cabin,19:56,Thursday
12313,Rock Bar,02:57,Monday
12314,Firehouse Lounge,02:02,Saturday
12315,Death and Co,14:34,Sunday
12316,Jalapeno Brothers,14:00,Friday
12317,Cheers,01:05,Sunday
12318,The Pitch and Roll,21:37,Wednesday
12319,The Last Resort,02:21,Saturday
12320,Last Call Bar,14:05,Sunday
12321,Rusted Furnace,00:48,Sunday
12322,Pacific Cocktail Haven,12:31,Saturday
12323,Bean Bag,02:36,Sunday
12324,Kozy Kar,19:56,Thursday
12325,The Gold Room,22:45,Sunday
12326,Bernie's Burger Bus,12:57,Wednesday
12327,Mikkeller Bar,19:19,Friday
12328,Bar of the Dogs,17:46,Sunday
12329,Dino's Bar and Grill,10:58,Saturday
12330,Meibeyer's,22:09,Tuesday
12331,The Moon Under Water,20:25,Thursday
12332,The Rolling Hunger,02:41,Sunday
12333,The Brick,00:02,Tuesday
12334,Atomic Liquors,01:39,Saturday
12335,The Double Deuce,15:19,Monday
12336,Cityscape,20:24,Wednesday
12337,Comstock Saloon,12:17,Friday
12338,Caribbean Breeze,20:26,Friday
12339,Robert's Western World,13:26,Sunday
12340,Craft Pride,23:55,Saturday
12341,Lee Harvey's,19:49,Tuesday
12342,White Cap,15:49,Friday
12343,Bernie's Burger Bus,16:11,Monday
12344,The Pool Hall,21:07,Wednesday
12345,Zam Zam,10:16,Monday
12346,Kozy Kar,15:00,Tuesday
12347,The Drunken Clam,21:26,Wednesday
12348,Fast Eddie's,01:04,Thursday
12349,Benjamin Cooper,10:01,Monday
12350,Madrone Art Bar,10:44,Tuesday
12351,The Green Dragon Inn,14:20,Friday
12352,O'Malley's Bar,10:00,Sunday
12353,HandleBar,17:28,Thursday
12354,Firehouse Lounge,23:04,Tuesday
12355,Cockatoo Inn,22:06,Thursday
12356,The Snakehole,16:07,Thursday
12357,The Pool Hall,13:28,Monday
12358,Just Off Vine,21:08,Saturday
12359,Bus Stop,16:58,Wednesday
12360,The House of shields,01:17,Wednesday
12361,Tucker's Tavern,10:16,Wednesday
12362,Lil Phil's Grill,18:41,Tuesday
12363,The Townsend,23:30,Sunday
12364,Kadie's Club Pecos,16:21,Sunday
12365,Bender's,01:39,Wednesday
12366,BlackBird,15:37,Saturday
12367,Brass Tracks,11:55,Friday
12368,Dive Bar and Lounge,01:02,Monday
12369,Fireside Bar,23:33,Sunday
12370,Off the Hook,18:30,Friday
12371,The Monkey Farm Cafe,10:49,Tuesday
12372,The Dogg House,18:39,Saturday
12373,Tiki Bar,01:35,Tuesday
12374,The Pastry War,21:21,Thursday
12375,Forgery Bar,17:33,Monday
12376,Cheers,12:18,Wednesday
12377,O'Malley's Bar,11:46,Tuesday
12378,The Gem Saloon,22:11,Friday
12379,BlackBird,11:47,Tuesday
12380,The Roosevelt Room,11:12,Monday
12381,Psycho Suzi's,20:01,Thursday
12382,Mos Eisley Cantina,14:05,Tuesday
12383,Corner Tavern,12:41,Tuesday
12384,Lefty's Pub,17:34,Thursday
12385,Novela,01:56,Tuesday
12386,O'Malley's Bar,12:09,Sunday
12387,Jimmy D's,18:27,Friday
12388,The Pastry War,22:31,Tuesday
12389,BlackBird,02:20,Saturday
12390,The Rolling Hunger,00:07,Saturday
12391,Korova Milk Bar,15:17,Tuesday
12392,Half Step,02:38,Sunday
12393,The Brick,20:32,Saturday
12394,Brotherhood of Thieves,02:07,Wednesday
12395,HandleBar,11:11,Saturday
12396,Mikkeller Bar,14:00,Friday
12397,Paddy's Pub,16:39,Sunday
12398,Coffeecake,18:38,Tuesday
12399,The Hideout Theatre,12:05,Sunday
12400,The Last Resort,16:48,Monday
12401,Midnight Cowboy,20:25,Wednesday
12402,Jumbo's Clown Room,02:54,Thursday
12403,Robert's Western World,14:29,Monday
12404,Mos Eisley Cantina,01:10,Tuesday
12405,Toronado,20:15,Saturday
12406,Lefty's Pub,17:40,Friday
12407,Kozy Kar,01:04,Monday
12408,Lee Harvey's,20:09,Thursday
12409,Bernie's Burger Bus,23:43,Tuesday
12410,Caribbean Breeze,22:16,Wednesday
12411,Mr. Sizzles,11:02,Friday
12412,The Billy goat Tavern,21:08,Friday
12413,15 Romolo,19:19,Monday
12414,The Roosevelt Room,18:48,Thursday
12415,Rickhouse,02:21,Friday
12416,Element,00:27,Tuesday
12417,Steve Vo's,21:19,Tuesday
12418,The Dogg House,14:41,Sunday
12419,Forgery Bar,22:26,Friday
12420,Noc Noc,20:12,Saturday
12421,Caribbean Breeze,01:16,Saturday
12422,The Drunken Clam,17:33,Thursday
12423,White Cap,12:57,Wednesday
12424,The Fainting Goat,16:20,Thursday
12425,Jumbo's Clown Room,19:14,Tuesday
12426,Local Edition,23:56,Sunday
12427,Pacific Cocktail Haven,21:18,Monday
12428,The Starlight Room,13:07,Thursday
12429,Chatsubo,15:32,Friday
12430,The Fainting Goat,21:19,Sunday
12431,Tonga Room,13:58,Friday
12432,Mickey's Pub,20:52,Friday
12433,Garage,00:02,Monday
12434,The Monkey Farm Cafe,23:32,Friday
12435,Smog Cutter,02:34,Monday
12436,Clydz,11:02,Saturday
12437,Playaz Club,01:21,Sunday
12438,Harry Hope's Saloon,23:32,Tuesday
12439,Club Sugar Ray,10:32,Monday
12440,Lefty's Pub,23:07,Friday
12441,Harry Hope's Saloon,02:51,Thursday
12442,Bar Fluxus,02:17,Sunday
12443,1836 Grill,16:18,Tuesday
12444,Rick's Cafe Americanain,00:16,Wednesday
12445,The Pitch and Roll,20:48,Saturday
12446,Linden Room,14:58,Saturday
12447,Clydz,10:46,Tuesday
12448,The Alembic,02:06,Wednesday
12449,Marie's Crisis Cafe,02:06,Saturday
12450,The Jack Saloon,23:02,Tuesday
12451,Lil Phil's Grill,17:32,Wednesday
12452,Gaston's,12:08,Saturday
12453,Trick Dog,16:42,Saturday
12454,Steve Vo's,10:52,Friday
12455,Bar Fluxus,21:22,Thursday
12456,Winchester Tavern,00:59,Friday
12457,The Tiny Twister,20:22,Sunday
12458,Lighthouse Bar and Grill,02:54,Wednesday
12459,The Snakehole,18:32,Tuesday
12460,The Bar,16:28,Sunday
12461,Clock Bar,19:27,Saturday
12462,Chatsubo,01:36,Saturday
12463,Marie's Crisis Cafe,16:37,Thursday
12464,15 Romolo,18:50,Tuesday
12465,Fat Angel,17:56,Friday
12466,Garage,10:30,Thursday
12467,Lil Phil's Grill,19:01,Wednesday
12468,Aunt Charlie's Lounge,20:41,Sunday
12469,Inky Stink,17:50,Thursday
12470,Tabard Inn,23:54,Monday
12471,Rusted Furnace,13:04,Wednesday
12472,The Fainting Goat,22:56,Sunday
12473,Black Horse London Pub,00:26,Monday
12474,The Sea Star,21:08,Sunday
12475,Ten Foward,11:18,Monday
12476,Bar of the Dogs,00:32,Tuesday
12477,The Snakehole,00:23,Wednesday
12478,The Starlight Room,18:02,Saturday
12479,Brotherhood of Thieves,18:37,Wednesday
12480,Hop Sing Laundromat,13:28,Wednesday
12481,The Pied Piper,19:22,Friday
12482,The Dogg House,15:03,Monday
12483,Canela Bistro and Wine Bar,19:34,Saturday
12484,Hard Times and Misery Saloon,11:22,Tuesday
12485,The Rolling Hunger,22:28,Friday
12486,Bourbon and Branch,11:35,Tuesday
12487,Tin 'n' Lint,16:45,Monday
12488,Rusted Furnace,15:44,Friday
12489,A Clean, Well-Lighted Place,01:21,Thursday
12490,Hazel Southern Bar,10:29,Tuesday
12491,1836 Grill,00:17,Monday
12492,Mikkeller Bar,16:33,Saturday
12493,Madrone Art Bar,22:59,Wednesday
12494,Murio's Trophy Room,14:49,Wednesday
12495,Firehouse Lounge,13:20,Thursday
12496,Robert's Western World,23:56,Saturday
12497,The Jackalope,20:36,Sunday
12498,The Last Resort,18:14,Sunday
12499,Maccadam's Old Oil House,12:00,Monday
12500,The Brick,22:41,Saturday
12501,The Drunken Clam,23:07,Tuesday
12502,Zeitgeist,00:09,Friday
12503,El Tenedor,19:56,Friday
12504,The Sea Star,17:23,Sunday
12505,Ten Foward,15:39,Tuesday
12506,Midnight Cowboy,18:05,Tuesday
12507,Meibeyer's,14:33,Tuesday
12508,The Moon Under Water,20:41,Tuesday
12509,The Fainting Goat,01:56,Friday
12510,Corner Tavern,12:40,Saturday
12511,The Jack Saloon,19:42,Saturday
12512,Death and Co,02:08,Tuesday
12513,Brotherhood of Thieves,12:28,Wednesday
12514,Oddjob,01:23,Saturday
12515,Rock Bar,13:35,Tuesday
12516,Levy's,10:05,Friday
12517,Corner Tavern,13:56,Friday
12518,Ink and Paint Club,21:39,Wednesday
12519,Volpe's,21:18,Tuesday
12520,Off the Hook,19:54,Sunday
12521,Jumbo's Clown Room,19:55,Friday
12522,1836 Grill,01:52,Monday
12523,Resolute,11:34,Tuesday
12524,The Gem Saloon,21:14,Saturday
12525,The Bar at Milliways,19:48,Monday
12526,Dino's Bar and Grill,00:02,Thursday
12527,Novela,10:55,Sunday
12528,Atomic Liquors,10:26,Monday
12529,Resolute,17:23,Sunday
12530,The Jackalope,02:21,Sunday
12531,The Alembic,10:01,Thursday
12532,Hard Times and Misery Saloon,18:13,Saturday
12533,BlackBird,02:44,Tuesday
12534,Salty Squid,18:36,Sunday
12535,Burnt Toast,13:45,Saturday
12536,Lighthouse Bar and Grill,00:08,Thursday
12537,The Surly Wench Pub,19:11,Friday
12538,Bender's,10:07,Saturday
12539,The Dexter Lake Club,20:43,Thursday
12540,The Pitch and Roll,13:29,Wednesday
12541,Toronado,10:31,Monday
12542,Trick Dog,17:18,Sunday
12543,Knomad Bar,20:46,Sunday
12544,Coffeecake,11:07,Saturday
12545,The Gem Saloon,20:04,Friday
12546,Whisler's,19:06,Saturday
12547,Winchester Tavern,14:10,Sunday
12548,Midnight Cowboy,22:46,Monday
12549,Munden's Bar,20:55,Sunday
12550,Mos Eisley Cantina,15:20,Saturday
12551,Snake and Jake's Christmas Club Lounge,13:19,Wednesday
12552,Mikkeller Bar,10:10,Tuesday
12553,Fast Eddie's,15:49,Saturday
12554,Hazel Southern Bar,11:56,Tuesday
12555,The People's Republik,13:59,Friday
12556,Garage,20:22,Wednesday
12557,The Crazy Horse,20:26,Tuesday
12558,Midnight Cowboy,01:44,Thursday
12559,Canela Bistro and Wine Bar,17:02,Thursday
12560,Street Dips,00:52,Thursday
12561,The Billy goat Tavern,21:53,Sunday
12562,The Hideout Theatre,13:59,Thursday
12563,Brass Tracks,17:12,Wednesday
12564,Wilma's,14:33,Wednesday
12565,The Dexter Lake Club,02:12,Thursday
12566,Greely's,13:13,Sunday
12567,Harry Hope's Saloon,11:59,Thursday
12568,Playaz Club,10:18,Friday
12569,Cockatoo Inn,12:07,Friday
12570,Cheers,10:53,Monday
12571,Rock Bar,02:09,Wednesday
12572,Clock Bar,23:57,Saturday
12573,Weenie Hut Jr's,22:13,Monday
12574,The Hip Joint,01:01,Tuesday
12575,1836 Grill,00:27,Wednesday
12576,The Rolling Hunger,02:31,Monday
12577,Bada Bing!,16:29,Wednesday
12578,Clydz,02:54,Monday
12579,Bernie's Burger Bus,21:50,Sunday
12580,Weenie Hut Jr's,14:10,Wednesday
12581,Last Call Bar,11:42,Monday
12582,Oyster Creek Inn,23:55,Monday
12583,The People's Republik,14:55,Saturday
12584,A Clean, Well-Lighted Place,01:00,Saturday
12585,Bernie's Burger Bus,12:07,Friday
12586,Element,01:08,Wednesday
12587,Zeitgeist,01:52,Sunday
12588,The Rolling Hunger,17:43,Monday
12589,The Tiny Twister,17:58,Friday
12590,Death and Co,18:55,Monday
12591,Paddy's Pub,00:12,Thursday
12592,The Gem Saloon,11:03,Thursday
12593,Caribbean Breeze,19:23,Friday
12594,Hazel Southern Bar,21:22,Thursday
12595,Mickey's Pub,12:04,Wednesday
12596,Kozy Kar,13:36,Wednesday
12597,The Snakehole,19:37,Tuesday
12598,Union Square Sports Bar,15:23,Thursday
12599,The Sea Star,23:41,Sunday
12600,Last Call Bar,00:13,Saturday
12601,Robert's Western World,11:56,Tuesday
12602,Bernie's Burger Bus,13:09,Tuesday
12603,Tucker's Tavern,19:16,Saturday
12604,Meibeyer's,10:43,Thursday
12605,Press Club,19:01,Saturday
12606,Robert's Western World,17:53,Saturday
12607,Madrone Art Bar,17:46,Wednesday
12608,BlackBird,13:04,Sunday
12609,Death and Co,12:49,Friday
12610,Cockatoo Inn,23:18,Wednesday
12611,Local Edition,02:43,Monday
12612,Atomic Liquors,15:38,Friday
12613,HandleBar,20:00,Thursday
12614,Hop Sing Laundromat,19:18,Sunday
12615,BlackBird,01:06,Saturday
12616,Lee Harvey's,19:45,Friday
12617,The Pitch and Roll,21:49,Saturday
12618,Oyster Creek Inn,13:41,Tuesday
12619,Zeitgeist,22:25,Monday
12620,Just Off Vine,00:50,Monday
12621,Levy's,15:37,Wednesday
12622,Blondie's Bar,00:55,Monday
12623,Aunt Charlie's Lounge,14:17,Sunday
12624,BlackBird,22:25,Sunday
12625,Tiki Bar,19:39,Friday
12626,Dino's Bar and Grill,11:12,Tuesday
12627,Ten Foward,16:04,Wednesday
12628,Rick's Cafe Americanain,15:36,Thursday
12629,Just Off Vine,19:42,Saturday
12630,Bar 821,00:37,Friday
12631,Wildhawk,22:15,Tuesday
12632,Burnt Toast,19:46,Thursday
12633,The Rolling Hunger,23:29,Thursday
12634,Ten Foward,01:42,Tuesday
12635,Bender's,23:29,Tuesday
12636,The Beer Hall,17:30,Monday
12637,The Gold Room,18:39,Wednesday
12638,Tiki Bar,17:20,Monday
12639,Club Sugar Ray,13:06,Tuesday
12640,Local Edition,23:12,Friday
12641,Tonga Room,14:25,Tuesday
12642,The Rolling Hunger,18:39,Saturday
12643,Press Club,14:10,Saturday
12644,Rickhouse,13:37,Wednesday
12645,Salty Squid,16:44,Saturday
12646,Leaky Faucet,02:29,Thursday
12647,The Jack Saloon,01:17,Sunday
12648,Dino's Bar and Grill,02:41,Monday
12649,Fat Angel,12:17,Friday
12650,Friends Bar,20:11,Monday
12651,The Pied Piper,18:38,Friday
12652,Charmaine's,14:00,Tuesday
12653,Inky Stink,14:41,Sunday
12654,The Monk's Kettle,19:56,Monday
12655,The Moon Under Water,12:43,Wednesday
12656,Zeitgeist,23:59,Thursday
12657,Last Call Bar,10:10,Tuesday
12658,Steve Vo's,11:32,Tuesday
12659,Bar San Pancho,00:46,Friday
12660,Corner Tavern,02:59,Tuesday
12661,Last Call Bar,21:33,Monday
12662,Fast Eddie's,20:03,Saturday
12663,Trick Dog,10:50,Monday
12664,The Starlight Room,12:28,Friday
12665,The Moon Under Water,12:55,Saturday
12666,A Clean, Well-Lighted Place,22:29,Sunday
12667,O'Malley's Bar,13:43,Friday
12668,Jazzy B's,21:14,Wednesday
12669,Clock Bar,00:06,Monday
12670,Oyster Creek Inn,10:12,Wednesday
12671,Lil Phil's Grill,13:33,Friday
12672,Ten Foward,12:36,Wednesday
12673,The Boxcar,17:30,Sunday
12674,The Chapel,10:56,Thursday
12675,Firehouse Lounge,19:51,Wednesday
12676,Wildhawk,18:26,Wednesday
12677,Buddha Lounge,23:28,Sunday
12678,Oddjob,22:11,Saturday
12679,The Jackalope,19:25,Saturday
12680,Whisler's,21:43,Tuesday
12681,Bernie's Burger Bus,14:51,Thursday
12682,Leaky Faucet,16:06,Sunday
12683,Tucker's Tavern,21:06,Sunday
12684,Half Step,14:18,Saturday
12685,Lee Harvey's,15:34,Sunday
12686,Fast Eddie's,17:25,Sunday
12687,Inky Stink,22:20,Monday
12688,Mos Eisley Cantina,22:59,Tuesday
12689,The Dogg House,00:50,Monday
12690,Hot Bird,10:14,Thursday
12691,The Admiral Benbow Inn,02:38,Monday
12692,The Beer Hall,20:48,Tuesday
12693,Lighthouse Bar and Grill,11:16,Monday
12694,Canela Bistro and Wine Bar,00:39,Wednesday
12695,The Pied Piper,15:07,Wednesday
12696,Murio's Trophy Room,17:10,Monday
12697,The Snakehole,12:04,Sunday
12698,Blondie's Bar,15:58,Tuesday
12699,Local Edition,19:48,Wednesday
12700,Mickey's Pub,20:00,Tuesday
12701,Off the Hook,17:13,Tuesday
12702,Jalapeno Brothers,15:15,Tuesday
12703,The Boxcar,14:00,Wednesday
12704,Volpe's,13:47,Saturday
12705,The Bar,16:15,Sunday
12706,The Fainting Goat,13:28,Friday
12707,Volpe's,15:57,Wednesday
12708,Snake and Jake's Christmas Club Lounge,23:04,Tuesday
12709,The Skylark Lounge,12:41,Monday
12710,Local Edition,17:08,Wednesday
12711,Otto's Shrunken Head,20:38,Monday
12712,The Hip Joint,22:03,Thursday
12713,Jazzy B's,18:40,Tuesday
12714,Hazel Southern Bar,19:25,Thursday
12715,Levy's,23:58,Thursday
12716,The Gold Room,13:40,Thursday
12717,Oyster Creek Inn,12:26,Tuesday
12718,Craft Pride,21:39,Friday
12719,The Bar at Milliways,12:09,Sunday
12720,Barca City,13:07,Sunday
12721,The Drunken Clam,21:26,Sunday
12722,The Hideout Theatre,14:45,Friday
12723,The Monkey Farm Cafe,16:40,Friday
12724,Brass Tracks,12:33,Wednesday
12725,Rick's Cafe Americanain,12:56,Tuesday
12726,Meibeyer's,17:21,Wednesday
12727,Cockatoo Inn,14:46,Thursday
12728,Bernie's Burger Bus,14:15,Saturday
12729,Lil Phil's Grill,15:30,Monday
12730,Jumbo's Clown Room,01:42,Saturday
12731,Victory,01:55,Sunday
12732,Brass Tracks,22:41,Friday
12733,Aunt Charlie's Lounge,00:57,Thursday
12734,Mikkeller Bar,14:14,Friday
12735,HandleBar,10:18,Sunday
12736,Hard Times and Misery Saloon,02:59,Monday
12737,Hard Times and Misery Saloon,23:37,Thursday
12738,The Jack Saloon,20:26,Sunday
12739,Tucker's Tavern,18:38,Saturday
12740,The Snakehole,19:58,Friday
12741,Holy Water,16:31,Friday
12742,Dive Bar and Lounge,00:07,Monday
12743,Bar Fluxus,14:52,Monday
12744,Tucker's Tavern,15:47,Tuesday
12745,Weenie Hut Jr's,14:58,Wednesday
12746,Psycho Suzi's,02:28,Tuesday
12747,Burgers Ya Heard,10:01,Sunday
12748,The Starlight Room,10:02,Friday
12749,Burnt Toast,19:25,Saturday
12750,Levy's,12:50,Monday
12751,Leaky Faucet,15:05,Wednesday
12752,Burgers Ya Heard,12:30,Friday
12753,The Starlight Room,14:26,Thursday
12754,The Boxcar,18:45,Monday
12755,Wilma's,21:20,Monday
12756,The Sea Star,11:41,Saturday
12757,Black Horse London Pub,01:30,Wednesday
12758,The Monk's Kettle,15:06,Sunday
12759,Fireside Bar,01:16,Tuesday
12760,Tabard Inn,10:21,Sunday
12761,Dino's Bar and Grill,23:39,Friday
12762,Paddy's Pub,17:09,Sunday
12763,Kelly's Korner,23:43,Sunday
12764,Hard Times and Misery Saloon,12:07,Tuesday
12765,Munden's Bar,13:19,Friday
12766,Volpe's,00:15,Friday
12767,Cheers,01:35,Monday
12768,The Bang Bang Bar,14:50,Thursday
12769,Snake and Jake's Christmas Club Lounge,11:16,Saturday
12770,Novela,16:50,Sunday
12771,The Tipsy Cow,23:17,Friday
12772,Whitechapel,22:06,Monday
12773,Barca City,20:02,Wednesday
12774,The Bar at Milliways,10:39,Monday
12775,The Surly Wench Pub,12:38,Thursday
12776,Holy Water,01:59,Sunday
12777,Ray's Happy Birthday Bar,20:04,Tuesday
12778,Knomad Bar,19:55,Wednesday
12779,Craft Pride,00:48,Sunday
12780,Local Edition,20:10,Saturday
12781,Midnight Cowboy,19:44,Thursday
12782,Tabard Inn,23:04,Tuesday
12783,Midnight Cowboy,17:21,Thursday
12784,Friends Bar,14:22,Sunday
12785,The Grackle,13:29,Saturday
12786,Meibeyer's,01:57,Sunday
12787,The Crow & Crown,19:25,Tuesday
12788,Mikkeller Bar,13:19,Wednesday
12789,The Chapel,16:44,Friday
12790,Weenie Hut Jr's,21:27,Tuesday
12791,Mikkeller Bar,18:15,Monday
12792,Bean Bag,20:23,Monday
12793,Bob's Country Bunker,12:19,Saturday
12794,Otto's Shrunken Head,19:20,Monday
12795,Snake and Jake's Christmas Club Lounge,23:22,Friday
12796,Brass Tracks,23:01,Saturday
12797,Half Step,23:01,Sunday
12798,Atomic Liquors,17:05,Sunday
12799,Clydz,19:39,Wednesday
12800,A Clean, Well-Lighted Place,01:28,Friday
12801,The Rolling Hunger,23:06,Friday
12802,Mikkeller Bar,11:55,Sunday
12803,The Store,20:00,Monday
12804,Fireside Bar,11:02,Thursday
12805,Hi Tops,17:35,Saturday
12806,The Grackle,20:12,Wednesday
12807,The Green Dragon Inn,02:49,Saturday
12808,The Pastry War,13:41,Monday
12809,The Crow & Crown,10:40,Saturday
12810,Full Circle Bar,00:52,Sunday
12811,The Crazy Horse,16:01,Sunday
12812,1836 Grill,15:58,Friday
12813,The Bar at Milliways,01:32,Monday
12814,Robert's Western World,23:32,Sunday
12815,The Billy goat Tavern,12:12,Tuesday
12816,Linden Room,15:21,Thursday
12817,Press Club,02:31,Friday
12818,Scarlet Pub,22:42,Wednesday
12819,The Moon Under Water,13:01,Saturday
12820,Marie's Crisis Cafe,13:53,Tuesday
12821,Tabard Inn,20:44,Wednesday
12822,Weenie Hut Jr's,16:18,Saturday
12823,Top of the Mark,15:08,Tuesday
12824,Mystic Island Casino,23:03,Monday
12825,A Clean, Well-Lighted Place,21:05,Sunday
12826,Local Edition,14:04,Sunday
12827,The Jack Saloon,21:32,Sunday
12828,Linden Room,22:08,Wednesday
12829,Tempest,10:17,Tuesday
12830,The Tipsy Cow,22:36,Sunday
12831,Bar San Pancho,02:42,Wednesday
12832,The Dexter Lake Club,01:32,Friday
12833,Moe's Tavern,10:32,Thursday
12834,Union Square Sports Bar,23:17,Monday
12835,Midnight Cowboy,02:44,Monday
12836,O'Malley's Bar,17:01,Thursday
12837,Bourbon and Branch,11:08,Saturday
12838,Clydz,18:42,Saturday
12839,Holy Water,11:02,Monday
12840,The Admiral Benbow Inn,00:18,Thursday
12841,Hazel Southern Bar,12:51,Wednesday
12842,Clydz,23:19,Monday
12843,Atomic Liquors,19:34,Wednesday
12844,Monaghan's Bar,11:45,Saturday
12845,Half Step,11:23,Thursday
12846,Jumbo's Clown Room,21:20,Tuesday
12847,The House of shields,15:26,Friday
12848,The Pastry War,13:04,Sunday
12849,The Chapel,19:22,Tuesday
12850,Caribbean Breeze,20:16,Sunday
12851,Weenie Hut Jr's,16:18,Saturday
12852,Levy's,15:11,Wednesday
12853,Dalva,15:55,Tuesday
12854,Inky Stink,23:38,Sunday
12855,The Hideout Theatre,16:21,Thursday
12856,The Pastry War,13:55,Wednesday
12857,Bada Bing!,21:00,Monday
12858,The Roosevelt Room,00:07,Friday
12859,Fast Eddie's,15:27,Wednesday
12860,Lee Harvey's,00:28,Monday
12861,The Fainting Goat,23:27,Monday
12862,Press Club,15:24,Tuesday
12863,Benjamin Cooper,13:58,Tuesday
12864,Press Club,20:29,Tuesday
12865,The Page,11:51,Saturday
12866,Bar 821,10:48,Sunday
12867,Scarlet Pub,11:56,Monday
12868,Bar San Pancho,11:55,Wednesday
12869,Smuggler's Cove,02:44,Thursday
12870,Benjamin Cooper,10:51,Thursday
12871,The Hip Joint,00:37,Friday
12872,Bob's Country Bunker,10:32,Wednesday
12873,Chatsubo,19:12,Friday
12874,Steve Vo's,20:08,Tuesday
12875,Union Square Sports Bar,10:20,Wednesday
12876,Bourbon and Branch,02:52,Friday
